Conference,paperIdx,tableIdx,rowIdx,colIdx,type,semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Nicotine & Tobacco Research,1263,2,7,0,sbjCol,Race/Ethnicity,LGB+,,,13.1; 6.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,8,0,sbjCol,Race/Ethnicity,High school education or higher,,,76.5; 78.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,9,0,sbjCol,Race/Ethnicity,Urban residence,,,81.7; 78.1,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,10,0,sbjCol,Race/Ethnicity,Trouble paying bills,sentence,,27.0; 30.8,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,11,0,sbjCol,Race/Ethnicity,Polytobacco user,,,39.7; 22.3,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,12,0,sbjCol,Race/Ethnicity,Cigarettes per day (mean #),,,9.73; 14.4,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,0,0,colHd,,,,,Female; Race; White; African American; Latinx/Hispanic; Other race/ethnicity; LGB+; High school education or higher; Urban residence; Trouble paying bills; Polytobacco user; Cigarettes per day (mean #),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,0,1,colHd,adultsa,Young adultsa (n = 748) %,,,43.3; ; 65.2; 9.9; 16.0; 9.0; 13.1; 76.5; 81.7; 27.0; 39.7; 9.73,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,2,0,2,colHd,adultsa,"Older adultsa (n = 2,068) %",,,46.2; ; 66.3; 14.7; 11.2; 7.8; 6.8; 78.2; 78.1; 30.8; 22.3; 14.4,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709775,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,1,0,sbjCol,Behavioral support,Behavioral support,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,2,0,sbjCol,Gender,Female,,,"; 1.347; (0.771, 2.353); 0.528; (0.131, 2.133); 1.595; (0.878, 2.899); 0.378; (0.090, 1.584)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,3,0,sbjCol,Race/Ethnicity,Race/ethnicityb,,,"African American; 0.894; (0.454, 1.763); NRd; NR; 0.926; (0.457, 1.875); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,
Nicotine & Tobacco Research,1263,4,4,0,sbjCol,Race/Ethnicity,Latinx/Hispanic,,,"0.537; (0.257, 1.122); 1.888; (0.510, 6.991); 0.386; (0.128, 1.167); 4.413; (0.785, 24.799); ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Latino; Hispanic
Nicotine & Tobacco Research,1263,4,5,0,sbjCol,Gender,Other race/ethnicity,,1.0,"; 0.407; (0.097, 1.699); NR; NR; 0.170; (0.025, 1.137); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,6,0,sbjCol,Gender,LGB+,,,"; 1.031; (0.373, 2.849); NR; NR; 1.278; (0.413, 3.956); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,7,0,sbjCol,Gender,High school education or higher,,,"; 1.294; (0.703, 2.383); 3.202; (0.361, 28.40); 1.122; (0.579, 2.172); 2.161; (0.280, 16.68)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,8,0,sbjCol,Urban residence,Urban residence,,,"; 2.062; (0.925, 4.597); 3.501; (0.232, 52.84); 1.941; (0.821, 4.591); 2.372; (0.141, 40.02)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,9,0,sbjCol,Urban residence Trouble paying bills,Trouble paying bills,sentence,,"; 1.513; (0.809, 2.830); 3.026; (0.679, 13.49); 1.297; (0.623, 2.698); 2.064; (0.444, 9.585)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,10,0,sbjCol,Polytobacco userc,Polytobacco userc,,,"; 1.422; (0.652, 3.101); NR; NR; 1.967; (0.881, 4.393); 0.124; (0.014, 1.109)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,11,0,sbjCol,Polytobacco userc Cigarettes per day,Cigarettes per day,,,"; 0.994; (0.969, 1.019); 1.011; (0.916, 1.116); 0.992; (0.962, 1.022); 1.009; (0.897, 1.133)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,12,0,sbjCol,Young adult,Young adult,,,"; 0.619; (0.277, 1.379); ; ; ; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,13,0,sbjCol,Young adult Pharmacotherapy,Pharmacotherapy,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,14,0,sbjCol,Gender,Female,,,"; 1.177; (0.890, 1.555); 0.939; (0.323, 2.730); 1.220; (0.925, 1.610); 0.630; (0.237, 1.676)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,15,0,sbjCol,Race/Ethnicity,Race/ethnicityb,,,"African American; 0.501**; (0.331, 0.760); NR; NR; 0.501**; (0.326, 0.769); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,
Nicotine & Tobacco Research,1263,4,16,0,sbjCol,Race/Ethnicity,Latinx/Hispanic,,,"0.259***; (0.152, 0.441); NR; NR; 0.245***; (0.142, 0.424); NR; NR; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Latino; Hispanic
Nicotine & Tobacco Research,1263,4,17,0,sbjCol,Gender,Other race/ethnicity,,1.0,"; 0.531*; (0.304, 0.928); NR; NR; 0.554*; (0.310, 0.990); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,18,0,sbjCol,Gender,LGB+,,,"; 0.766; (0.408, 1.438); NR; NR; 0.815; (0.417, 1.592); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,19,0,sbjCol,Gender,High school education or higher,,,"; 0.879; (0.643, 1.202); 2.139; (0.495, 9.236); 0.848; (0.614, 1.172); 2.194; (0.501, 9.614)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,20,0,sbjCol,Urban residence,Urban residence,,,"; 1.204; (0.833, 1.740); 1.213; (0.321, 4.579); 1.207; (0.805, 1.808); 1.003; (0.221, 4.557)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,21,0,sbjCol,Urban residence Trouble paying bills,Trouble paying bills,sentence,,"; 0.959; (0.733, 1.256); NR; NR; 0.984; (0.739, 1.310); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,22,0,sbjCol,Polytobacco userc,Polytobacco userc,,,"; 1.092; (0.749, 1.590); 2.149; (0.740, 6.242); 1.071; (0.688, 1.668); 2.207; (0.722, 6.747)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,23,0,sbjCol,Polytobacco userc Cigarettes per day,Cigarettes per day,,,"; 1.003; (0.998, 1.009); 1.027; (0.986, 1.070); 1.003; (0.998, 1.008); 1.020; (0.980, 1.061)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,24,0,sbjCol,Young adult,Young adult,,,"; 0.150***; (0.092, 0.244); ; ; ; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,25,0,sbjCol,Young adult Substitution,Substitution,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,26,0,sbjCol,Gender,Female,,,"; 1.078; (0.839, 1.384); 0.873; (0.587, 1.297); 1.137; (0.860, 1.505); 0.792; (0.521, 1.205)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,27,0,sbjCol,Race/Ethnicity,Race/ethnicityb,,,"African American; 0.282***; (0.181, 0.441); 0.332***; (0.182, 0.606); 0.275***; (0.164, 0.459); 1.133; (0.533, 2.406)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,
Nicotine & Tobacco Research,1263,4,28,0,sbjCol,Race/Ethnicity,Latinx/Hispanic,,,"0.377***; (0.265, 0.536); 0.615; (0.376, 1.005); 0.321***; (0.202, 0.511); 1.809; (0.960, 3.409); ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Latino; Hispanic
Nicotine & Tobacco Research,1263,4,29,0,sbjCol,Gender,Other race/ethnicity,,1.0,"; 0.441***; (0.299, 0.650); 0.455; (0.199, 1.042); 0.442**; (0.267, 0.732); 0.989; (0.329, 2.972)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,30,0,sbjCol,Gender,LGB+,,,"; 1.731**; (1.242, 2.412); 1.469; (0.861, 2.507); 1.884**; (1.212, 2.929); 0.748; (0.352, 1.588)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,31,0,sbjCol,Gender,High school education or higher,,,"; 1.154; (0.893, 1.491); 1.116; (0.706, 1.764); 1.173; (0.855, 1.609); 0.854; (0.486, 1.500)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,32,0,sbjCol,Urban residence,Urban residence,,,"; 0.937; (0.696, 1.260); 1.032; (0.632, 1.684); 0.932; (0.661, 1.314); 1.065; (0.616, 1.838)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,33,0,sbjCol,Urban residence Trouble paying bills,Trouble paying bills,sentence,,"; 1.284*; (1.007, 1.638); 1.314; (0.866, 1.995); 1.264; (0.947, 1.686); 1.041; (0.628, 1.726)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,34,0,sbjCol,Polytobacco userc,Polytobacco userc,,,"; 2.549***; (2.009, 3.235); 1.777**; (1.228, 2.571); 2.858***; (2.166, 3.770); 0.660; (0.430, 1.012)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,35,0,sbjCol,Polytobacco userc Cigarettes per day,Cigarettes per day,,,"; 0.999; (0.993, 1.005); 1.022; (0.984, 1.062); 0.997; (0.989, 1.006); 1.022; (0.986, 1.059)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,36,0,sbjCol,Young adult,Young adult,,,"; 0.861; (0.681, 1.089); ; ; ; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,37,0,sbjCol,Young adult Two or more strategies,Two or more strategies,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,38,0,sbjCol,Gender,Female,,,"; 1.600**; (1.192, 2.147); 0.978; (0.441, 2.170); 1.728**; (1.252, 2.385); 0.617; (0.281, 1.358)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,39,0,sbjCol,Race/Ethnicity,Race/ethnicityb,,,"African American; 0.396***; (0.251, 0.625); NR; NR; 0.414***; (0.258, 0.664); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,
Nicotine & Tobacco Research,1263,4,40,0,sbjCol,Race/Ethnicity,Latinx/Hispanic,,,"0.492*; (0.286, 0.846); 0.849; (0.309, 2.336); 0.438*; (0.231, 0.829); 1.705; (0.504, 5.767); ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,Race/Ethnicity,Latino; Hispanic
Nicotine & Tobacco Research,1263,4,41,0,sbjCol,Gender,Other race/ethnicity,,1.0,"; 0.628; (0.272, 1.451); NR; NR; 0.740; (0.315, 1.739); NR; NR",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,42,0,sbjCol,Gender,LGB+,,,"; 0.815; (0.411, 1.618); 0.903; (0.174, 4.688); 0.853; (0.394, 1.848); 0.911; (0.158, 5.251)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,43,0,sbjCol,Gender,High school education or higher,,,"; 1.155; (0.752, 1.773); 1.327; (0.560, 3.147); 1.125; (0.713, 1.776); 0.984; (0.444, 2.181)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,44,0,sbjCol,Urban residence,Urban residence,,,"; 1.191; (0.822, 1.726); 1.118; (0.411, 3.038); 1.222; (0.840, 1.778); 0.817; (0.314, 2.124)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,45,0,sbjCol,Urban residence Trouble paying bills,Trouble paying bills,sentence,,"; 1.210; (0.864, 1.694); 1.923; (0.786, 4.708); 1.142; (0.784, 1.664); 1.507; (0.570, 3.982)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,46,0,sbjCol,Polytobacco userc,Polytobacco userc,,,"; 2.941***; (2.110, 4.099); 3.048*; (1.203, 7.718); 3.014***; (1.972, 4.608); 1.108; (0.386, 3.176)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,47,0,sbjCol,Polytobacco userc Cigarettes per day,Cigarettes per day,,,"; 1.002; (0.996, 1.007); 1.028; (0.988, 1.069); 1.001; (0.995, 1.006); 1.023; (0.984, 1.063)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,48,0,sbjCol,Young adult,Young adult,,,"; 0.412***; (0.266, 0.636); ; ; ; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,49,0,sbjCol,Young adult N,N,,,; 2816; ; 748; ; 2068; ; 2816; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,50,0,sbjCol,F,F,,,; 6.649; ; 2.975; ; 5.554; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,0,colHd,,,,,Behavioral support; Female; Race/ethnicityb; Latinx/Hispanic; ; LGB+; High school education or higher; Urban residence; Trouble paying bills; Polytobacco userc; Cigarettes per day; Young adult; Pharmacotherapy; Female; Race/ethnicityb; Latinx/Hispanic; ; LGB+; High school education or higher; Urban residence; Trouble paying bills; Polytobacco userc; Cigarettes per day; Young adult; Substitution; Female; Race/ethnicityb; Latinx/Hispanic; ; LGB+; High school education or higher; Urban residence; Trouble paying bills; Polytobacco userc; Cigarettes per day; Young adult; Two or more strategies; Female; Race/ethnicityb; Latinx/Hispanic; ; LGB+; High school education or higher; Urban residence; Trouble paying bills; Polytobacco userc; Cigarettes per day; Young adult; N; F,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,1,colHd,,,,,; ; African American; 0.537; Other race/ethnicity; ; ; ; ; ; ; ; ; ; African American; 0.259***; Other race/ethnicity; ; ; ; ; ; ; ; ; ; African American; 0.377***; Other race/ethnicity; ; ; ; ; ; ; ; ; ; African American; 0.492*; Other race/ethnicity; ; ; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,2,colHd,adults,All adults AOR,,,"; 1.347; 0.894; (0.257, 1.122); 0.407; 1.031; 1.294; 2.062; 1.513; 1.422; 0.994; 0.619; ; 1.177; 0.501**; (0.152, 0.441); 0.531*; 0.766; 0.879; 1.204; 0.959; 1.092; 1.003; 0.150***; ; 1.078; 0.282***; (0.265, 0.536); 0.441***; 1.731**; 1.154; 0.937; 1.284*; 2.549***; 0.999; 0.861; ; 1.600**; 0.396***; (0.286, 0.846); 0.628; 0.815; 1.155; 1.191; 1.210; 2.941***; 1.002; 0.412***; 2816; 6.649",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,3,colHd,CI,(95% CI),,,"; (0.771, 2.353); (0.454, 1.763); 1.888; (0.097, 1.699); (0.373, 2.849); (0.703, 2.383); (0.925, 4.597); (0.809, 2.830); (0.652, 3.101); (0.969, 1.019); (0.277, 1.379); ; (0.890, 1.555); (0.331, 0.760); NR; (0.304, 0.928); (0.408, 1.438); (0.643, 1.202); (0.833, 1.740); (0.733, 1.256); (0.749, 1.590); (0.998, 1.009); (0.092, 0.244); ; (0.839, 1.384); (0.181, 0.441); 0.615; (0.299, 0.650); (1.242, 2.412); (0.893, 1.491); (0.696, 1.260); (1.007, 1.638); (2.009, 3.235); (0.993, 1.005); (0.681, 1.089); ; (1.192, 2.147); (0.251, 0.625); 0.849; (0.272, 1.451); (0.411, 1.618); (0.752, 1.773); (0.822, 1.726); (0.864, 1.694); (2.110, 4.099); (0.996, 1.007); (0.266, 0.636); ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,4,colHd,adults,Young adults AOR,,,"; 0.528; NRd; (0.510, 6.991); NR; NR; 3.202; 3.501; 3.026; NR; 1.011; ; ; 0.939; NR; NR; NR; NR; 2.139; 1.213; NR; 2.149; 1.027; ; ; 0.873; 0.332***; (0.376, 1.005); 0.455; 1.469; 1.116; 1.032; 1.314; 1.777**; 1.022; ; ; 0.978; NR; (0.309, 2.336); NR; 0.903; 1.327; 1.118; 1.923; 3.048*; 1.028; ; 748; 2.975",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,5,colHd,CI,(95% CI),,,"; (0.131, 2.133); NR; 0.386; NR; NR; (0.361, 28.40); (0.232, 52.84); (0.679, 13.49); NR; (0.916, 1.116); ; ; (0.323, 2.730); NR; 0.245***; NR; NR; (0.495, 9.236); (0.321, 4.579); NR; (0.740, 6.242); (0.986, 1.070); ; ; (0.587, 1.297); (0.182, 0.606); 0.321***; (0.199, 1.042); (0.861, 2.507); (0.706, 1.764); (0.632, 1.684); (0.866, 1.995); (1.228, 2.571); (0.984, 1.062); ; ; (0.441, 2.170); NR; 0.438*; NR; (0.174, 4.688); (0.560, 3.147); (0.411, 3.038); (0.786, 4.708); (1.203, 7.718); (0.988, 1.069); ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,6,colHd,adults,Older adults AOR,,,"; 1.595; 0.926; (0.128, 1.167); 0.170; 1.278; 1.122; 1.941; 1.297; 1.967; 0.992; ; ; 1.220; 0.501**; (0.142, 0.424); 0.554*; 0.815; 0.848; 1.207; 0.984; 1.071; 1.003; ; ; 1.137; 0.275***; (0.202, 0.511); 0.442**; 1.884**; 1.173; 0.932; 1.264; 2.858***; 0.997; ; ; 1.728**; 0.414***; (0.231, 0.829); 0.740; 0.853; 1.125; 1.222; 1.142; 3.014***; 1.001; ; 2068; 5.554",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,7,colHd,CI,(95% CI),,,"; (0.878, 2.899); (0.457, 1.875); 4.413; (0.025, 1.137); (0.413, 3.956); (0.579, 2.172); (0.821, 4.591); (0.623, 2.698); (0.881, 4.393); (0.962, 1.022); ; ; (0.925, 1.610); (0.326, 0.769); NR; (0.310, 0.990); (0.417, 1.592); (0.614, 1.172); (0.805, 1.808); (0.739, 1.310); (0.688, 1.668); (0.998, 1.008); ; ; (0.860, 1.505); (0.164, 0.459); 1.809; (0.267, 0.732); (1.212, 2.929); (0.855, 1.609); (0.661, 1.314); (0.947, 1.686); (2.166, 3.770); (0.989, 1.006); ; ; (1.252, 2.385); (0.258, 0.664); 1.705; (0.315, 1.739); (0.394, 1.848); (0.713, 1.776); (0.840, 1.778); (0.784, 1.664); (1.972, 4.608); (0.995, 1.006); ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
Nicotine & Tobacco Research,1263,4,0,8,colHd,AOR,Interaction effectsa AOR,,,"; 0.378; NR; (0.785, 24.799); NR; NR; 2.161; 2.372; 2.064; 0.124; 1.009; ; ; 0.630; NR; NR; NR; NR; 2.194; 1.003; NR; 2.207; 1.020; ; ; 0.792; 1.133; (0.960, 3.409); 0.989; 0.748; 0.854; 1.065; 1.041; 0.660; 1.022; ; ; 0.617; NR; (0.504, 5.767); NR; 0.911; 0.984; 0.817; 1.507; 1.108; 1.023; ; 2816; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/202709784,http://dx.doi.org/10.1093/ntr/nty270,,
