Conference,paperIdx,tableIdx,rowIdx,colIdx,type,sc_ch_semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Tobacco Induced Diseases,186,1,5,0,sbjCol,Race/Ethnicity,Race,,,; ; 0.519,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0001",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,
Tobacco Induced Diseases,186,1,6,0,sbjCol,Race/Ethnicity,W,,,68.1; 68.2; ,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0001",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,White; 
Tobacco Induced Diseases,186,1,8,0,sbjCol,Race/Ethnicity,O,no-meaning,,17.5; 15.8; ,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0001",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,Others; 
Tobacco Induced Diseases,186,1,9,0,sbjCol,Race/Ethnicity,Hispanic,,,18; 17.8; 0.9348,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0001",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,; Hispanic
Tobacco Induced Diseases,186,4,3,0,sbjCol,Race/Ethnicity,Hispanic,,,-0.065; 0.073; 0.3736; -0.134; 0.07400000000000001; 0.0669; 0.071; 0.07400000000000001; 0.3414; 0.016; 0.077; 0.8349; 0.112; 0.078; 0.1477; ,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0004",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,; Hispanic
Tobacco Induced Diseases,186,4,4,0,sbjCol,Race/Ethnicity,Race,,,,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0004",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,
Tobacco Induced Diseases,186,4,5,0,sbjCol,Race/Ethnicity,W,,,0.001; 0.073; 0.9851; -0.055; 0.073; 0.4529; 0.17600000000000002; 0.07400000000000001; 0.0171; 0.036000000000000004; 0.077; 0.6432; 0.033; 0.078; 0.6667; ,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0004",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,White; 
Tobacco Induced Diseases,186,4,12,0,sbjCol,Race/Ethnicity,Hispanic,,,0.039; 0.071; 0.9227; 0.1613; 0.071; 0.0228; 0.086; 0.07200000000000001; 0.2328; 0.024; 0.071; 0.7396; -0.069; 0.073; 0.3433; ,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0004",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,; Hispanic
Tobacco Induced Diseases,186,4,13,0,sbjCol,Race/Ethnicity,Race,,,,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0004",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,
Tobacco Induced Diseases,186,4,14,0,sbjCol,Race/Ethnicity,W,,,0.078; 0.07200000000000001; 0.2752; -0.049; 0.071; 0.4917; -0.047; 0.07200000000000001; 0.514; 0.052000000000000005; 0.07200000000000001; 0.4703; 0.096; 0.073; 0.189; ,"http://www.tobaccoinduceddiseases.org/The-comparative-effectiveness-of-two-brief-tobacco-ninterventions-in-the-U-S-Air,87142,0,2.html#t0004",http://dx.doi.org/10.18332/tid/87142,Race/Ethnicity,White; 
Tobacco Induced Diseases,192,1,9,0,sbjCol,Type of publication,Other,,,89; 38 (42.7); 36 (40.4); 3 (3.4); 2 (2.2); 10 (11.2); 9 (10.1); 2 (2.2); 5 (5.6),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0001",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,192,1,12,0,sbjCol,Languagec,Other,,,16; 10 (62.5); 4 (25.0); 1 (6.3); 0 (0.0); 1 (6.3); 2 (12.5); 0 (0.0); 1 (6.3),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0001",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,192,1,15,0,sbjCol,Continent of first author,Africa,,,4; 3 (75.0); 1 (25.0); 0 (0.0); 0 (0.0); 0 (0.0); 0 (0.0); 0 (0.0); 1 (25.0),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0001",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,African; 
Tobacco Induced Diseases,192,1,16,0,sbjCol,Continent of first author,Asia,,,12; 8 (66.7); 4 (33.3); 0 (0.0); 0 (0.0); 0 (0.0); 0 (0.0); 0 (0.0); 0 (0.0),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0001",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Asian; 
Tobacco Induced Diseases,192,1,17,0,sbjCol,Continent of first author,Europe,,,137; 46 (33.6); 36 (26.3); 20 (14.6); 3 (2.2); 32 (23.4); 36 (26.3); 7 (5.1); 32 (23.4),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0001",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,European; 
Tobacco Induced Diseases,192,1,29,0,sbjCol,Main topic,Other,,,11; 3 (27.3); 6 (54.5); 0 (0.0); 1 (9.1); 1 (9.1); 0 (0.0); 1 (9.1); 0 (0.0),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0001",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,192,2,7,0,sbjCol,Type of publication,Other,,,8; 1 (12.5); 4 (50.0); 3 (37.5),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0002",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,192,2,10,0,sbjCol,Languageb,Other,,,3; 1 (33.3); 1 (33.3); 1 (33.3),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0002",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,192,2,14,0,sbjCol,Continent of first author,Africa,,,1; 1 (100.0); 0 (0.0); 0 (0.0),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0002",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,African; 
Tobacco Induced Diseases,192,2,15,0,sbjCol,Continent of first author,Asia,,,7; 0 (0.0); 3 (42.9); 4 (57.1),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0002",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Asian; 
Tobacco Induced Diseases,192,2,16,0,sbjCol,Continent of first author,Europe,,,49; 23 (46.9); 4 (8.2); 22 (44.9),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0002",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,European; 
Tobacco Induced Diseases,192,2,32,0,sbjCol,Main topic,Other,,,7; 3 (42.9); 1 (14.3); 3 (42.9),"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0002",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,192,4,13,0,sbjCol,Main subject,Other,,,0.60; 0.22–1.68; 0.83; 0.24–2.82; 0.42; 0.07–2.71; 0.25; 0.04–1.36,"http://www.tobaccoinduceddiseases.org/Conflicts-of-interest-in-research-on-electronic-cigarettes,90668,0,2.html#t0004",http://dx.doi.org/10.18332/tid/90668,Race/Ethnicity,Others; 
Tobacco Induced Diseases,194,1,19,0,sbjCol,Marital status,Other,,,13 (0.2); 8 (0.1); ; ,"http://www.tobaccoinduceddiseases.org/Changes-in-smoking-prevalence-after-the-enforcement-of-nsmoking-control-regulations,91095,0,2.html#t0001",http://dx.doi.org/10.18332/tid/91095,Race/Ethnicity,Others; 
Tobacco Induced Diseases,196,3,4,0,sbjCol,NHW,NHW,,,83 (42.3); 196; -; 0+; 83 (42.3); 196; 51 (41.5)*; 123; 32 (43.8); 73,"http://www.tobaccoinduceddiseases.org/Tobacco-regulatory-compliance-with-STAKE-Act-age-ofsale-nsignage-among-licensed-tobacco,91846,0,2.html#t0003",http://dx.doi.org/10.18332/tid/91846,Race/Ethnicity,White; non-Hispanic
Tobacco Induced Diseases,200,1,18,0,sbjCol,Occupation,Others,,,117.0; 11.2; (9.3 – 13.1); 9.0; 7.7; (2.9 – 12.5); 10.0; 8.5; (3.5 – 13.6); 98.0; 83.8; (77.1 – 90.4),"http://www.tobaccoinduceddiseases.org/Smoking-among-hospitalized-patients-A-multi-hospital-ncross-sectional-study-of-a,92927,0,2.html#t0001",http://dx.doi.org/10.18332/tid/92927,Race/Ethnicity,Others; 
Tobacco Induced Diseases,200,4,30,0,sbjCol,Resources used to quit smoking **,Other,,,7.0; 2.0; (0.5 – 3.5); 6.0; 1.7; (0.4 – 3.1); 1.0; 0.3; (0 – 0.9),"http://www.tobaccoinduceddiseases.org/Smoking-among-hospitalized-patients-A-multi-hospital-ncross-sectional-study-of-a,92927,0,2.html#t0004",http://dx.doi.org/10.18332/tid/92927,Race/Ethnicity,Others; 
Tobacco Induced Diseases,200,5,18,0,sbjCol,Occupation,Other,,,0.34; (0.15 – 0.78); 0.29; (0.12 – 0.67); 0.3; (0.14 – 0.65); 0.35; (0.16 – 0.77),"http://www.tobaccoinduceddiseases.org/Smoking-among-hospitalized-patients-A-multi-hospital-ncross-sectional-study-of-a,92927,0,2.html#t0005",http://dx.doi.org/10.18332/tid/92927,Race/Ethnicity,Others; 
Tobacco Induced Diseases,201,1,13,0,sbjCol,Marital status,Others,,,9 (4.8); 13 (6.5); ,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,Others; 
Tobacco Induced Diseases,201,1,14,0,sbjCol,Race/Ethnicity,"Ethnicity, n (%)",,,; ; <0.001,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,
Tobacco Induced Diseases,201,1,15,0,sbjCol,Race/Ethnicity,Turkmen,,,110 (58.2); 56 (28.3); ,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,Turkmen; 
Tobacco Induced Diseases,201,1,16,0,sbjCol,Race/Ethnicity,Other ethnic groups,,,79 (41.8); 142 (71.7); ,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,Others; 
Tobacco Induced Diseases,201,2,21,0,sbjCol,Race/Ethnicity,Ethnicity,,,,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0002",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,
Tobacco Induced Diseases,201,2,22,0,sbjCol,Race/Ethnicity,Other ethnic groups,,,221.0; 79.0; 1.0; ; ,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0002",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,Others; 
Tobacco Induced Diseases,201,2,23,0,sbjCol,Race/Ethnicity,Turkmen ethnic group,,,166.0; 110.0; 1.8; (0.9–3.3); 0.074,"http://www.tobaccoinduceddiseases.org/Nass-use-and-associated-factors-among-outpatients-in-northern-nAfghanistan-A-cross,93574,0,2.html#t0002",http://dx.doi.org/10.18332/tid/93574,Race/Ethnicity,Turkmen; 
Tobacco Induced Diseases,202,1,13,0,sbjCol,Gender,Not reported,,,0.4; 32; 0.4; 32; 0.7; 60; ,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,not-Stated; 
Tobacco Induced Diseases,202,1,14,0,sbjCol,Race/Ethnicity,Ethnicity,,,,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,
Tobacco Induced Diseases,202,1,15,0,sbjCol,Race/Ethnicity,White,,,76.9; 6264; 76.9; 6263; 76.0; 6187; 0.0,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,White; 
Tobacco Induced Diseases,202,1,16,0,sbjCol,Race/Ethnicity,Black,,,3.4; 277; 3.5; 281; 3.7; 302; 0.0,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,Black or African American; 
Tobacco Induced Diseases,202,1,17,0,sbjCol,Race/Ethnicity,Asian,,,5.7; 462; 5.6; 457; 5.9; 484; 0.5760000000000001,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,Asian; 
Tobacco Induced Diseases,202,1,18,0,sbjCol,Race/Ethnicity,Off-reserve Indigenous,,,1.5; 121; 1.6; 133; 1.6; 131; 0.6809999999999999,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,Indigenous; 
Tobacco Induced Diseases,202,1,19,0,sbjCol,Race/Ethnicity,Latin American/Hispanic,,,1.6; 127; 1.8; 150; 2.0; 159; 0.0,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,Latin American; Hispanic
Tobacco Induced Diseases,202,1,20,0,sbjCol,Race/Ethnicity,Other/Mixed,,,10.3; 838; 10.2; 828; 10.5; 854; 0.125,"http://www.tobaccoinduceddiseases.org/An-evaluation-of-school-based-e-cigarette-control-policies-nimpact-on-the-use-of,93594,0,2.html#t0001",http://dx.doi.org/10.18332/tid/93594,Race/Ethnicity,Others; 
Tobacco Induced Diseases,204,1,7,0,sbjCol,Race/Ethnicity,"Race/ethnicity, n (%)",,,; ; 0.0011; ; ; 0.0641,"http://www.tobaccoinduceddiseases.org/Tobacco-use-and-chemosensory-impairments-among-current-nadult-tobacco-users-in-the,94202,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94202,Race/Ethnicity,
Tobacco Induced Diseases,204,1,8,0,sbjCol,Race/Ethnicity,Non-Hispanic White,,,229 (12.1); 1241 (87.9); ; 230 (16.7); 1128 (83.3); ,"http://www.tobaccoinduceddiseases.org/Tobacco-use-and-chemosensory-impairments-among-current-nadult-tobacco-users-in-the,94202,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94202,Race/Ethnicity,White; non-Hispanic
Tobacco Induced Diseases,204,1,9,0,sbjCol,Race/Ethnicity,Non-Hispanic Black,,,132 (18.0); 495 (82.0); ; 123 (23.0); 436 (77.0); ,"http://www.tobaccoinduceddiseases.org/Tobacco-use-and-chemosensory-impairments-among-current-nadult-tobacco-users-in-the,94202,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94202,Race/Ethnicity,Black or African American; non-Hispanic
Tobacco Induced Diseases,204,1,10,0,sbjCol,Race/Ethnicity,Other,,,203 (15.8); 886 (84.2); ; 142 (15.4); 789 (84.6); ,"http://www.tobaccoinduceddiseases.org/Tobacco-use-and-chemosensory-impairments-among-current-nadult-tobacco-users-in-the,94202,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94202,Race/Ethnicity,Others; 
Tobacco Induced Diseases,209,1,5,0,sbjCol,Race/Ethnicity,Ethnicity,,,,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,
Tobacco Induced Diseases,209,1,6,0,sbjCol,Race/Ethnicity,Hispanic,,,139.0; 20.9a,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,; Hispanic
Tobacco Induced Diseases,209,1,7,0,sbjCol,Race/Ethnicity,Non-Hispanic,,,777.0; 14.0b,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,; non-Hispanic
Tobacco Induced Diseases,209,1,8,0,sbjCol,Race/Ethnicity,Race,,,,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,
Tobacco Induced Diseases,209,1,9,0,sbjCol,Race/Ethnicity,African-American/Black,,,227.0; 4.4b,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,Black or African American; 
Tobacco Induced Diseases,209,1,10,0,sbjCol,Race/Ethnicity,Other,,,228.0; 18.9a,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,Others; 
Tobacco Induced Diseases,209,1,11,0,sbjCol,Race/Ethnicity,White,,,475.0; 18.7a,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,White; 
Tobacco Induced Diseases,209,1,21,0,sbjCol,Primary psychiatric diagnosis,Other,,,139.0; 17.3,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,Others; 
Tobacco Induced Diseases,209,2,5,0,sbjCol,Race/Ethnicity,Ethnicity,,,,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,
Tobacco Induced Diseases,209,2,6,0,sbjCol,Race/Ethnicity,Non-Hispanic (reference),,,1.00,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,; non-Hispanic
Tobacco Induced Diseases,209,2,7,0,sbjCol,Race/Ethnicity,Hispanic,,,1.80 (1.07–3.02) *,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,; Hispanic
Tobacco Induced Diseases,209,2,8,0,sbjCol,Race/Ethnicity,Race,,,,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,
Tobacco Induced Diseases,209,2,9,0,sbjCol,Race/Ethnicity,African-American (reference),,,1.00,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,Black or African American; 
Tobacco Induced Diseases,209,2,10,0,sbjCol,Race/Ethnicity,Other,,,2.33 (1.04–5.19) *,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,Others; 
Tobacco Induced Diseases,209,2,11,0,sbjCol,Race/Ethnicity,White,,,3.00 (1.43–6.33) *,"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,White; 
Tobacco Induced Diseases,209,2,20,0,sbjCol,Primary psychiatric diagnosis,Other,,,1.18 (0.62–2.24),"http://www.tobaccoinduceddiseases.org/Natural-American-Spirit-brand-preference-among-smokers-with-nmental-illness,94456,0,2.html#t0002",http://dx.doi.org/10.18332/tid/94456,Race/Ethnicity,Others; 
Tobacco Induced Diseases,212,1,3,0,sbjCol,Race/Ethnicity,"Race/Ethnicity, %",,,,"http://www.tobaccoinduceddiseases.org/ENDS-retailers-and-marketing-near-university-campuses-with-nand-without-tobacco-free,94600,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94600,Race/Ethnicity,
Tobacco Induced Diseases,212,1,4,0,sbjCol,Race/Ethnicity,Hispanic,,,24.8; 10.3; 29; 9.2; 35.6; 13.2; 31.1; 12.7,"http://www.tobaccoinduceddiseases.org/ENDS-retailers-and-marketing-near-university-campuses-with-nand-without-tobacco-free,94600,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94600,Race/Ethnicity,; Hispanic
Tobacco Induced Diseases,212,1,5,0,sbjCol,Race/Ethnicity,Non-Hispanic African American,,,3.1; 1.6; 4; 2.1; 5; 3.7; 4.2; 3,"http://www.tobaccoinduceddiseases.org/ENDS-retailers-and-marketing-near-university-campuses-with-nand-without-tobacco-free,94600,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94600,Race/Ethnicity,Black or African American; non-Hispanic
Tobacco Induced Diseases,212,1,6,0,sbjCol,Race/Ethnicity,Non-Hispanic Asian/Pacific Islander,,,29.4; 9.6; 17.2; 16.4; 13.4; 8.1; 19.5; 11.9,"http://www.tobaccoinduceddiseases.org/ENDS-retailers-and-marketing-near-university-campuses-with-nand-without-tobacco-free,94600,0,2.html#t0001",http://dx.doi.org/10.18332/tid/94600,Race/Ethnicity,Asian or Other Pacific Islander; non-Hispanic
